Severity,Safety_Score,Days_Since_Inspection,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,addition
Highly_Fatal_And_Damaging,36.07305936,11,76.48131267,0.335226109,77.91,4,62471.8748,3
Highly_Fatal_And_Damaging,21.27853881,15,75.25068368,0.289427335,82.31,4,17117.82572,19
Significant_Damage_And_Serious_Injuries,16.98630137,20,65.99817685,0.40374396,76.53,3,40871.53732,21
Minor_Damage_And_Injuries,38.08219178,17,59.11577028,0.45855824,80.61,6,29091.2627,5
Significant_Damage_And_Serious_Injuries,43.15068493,12,58.52324521,0.583332853,77.74,3,19721.15734,23
Highly_Fatal_And_Damaging,25.57077626,14,83.36371923,0.25552903,80.09,1,37558.92683,9
Highly_Fatal_And_Damaging,32.42009132,12,67.36554239,0.298803462,78.21,4,23787.7963,11
Highly_Fatal_And_Damaging,21.23287671,15,65.58796718,0.55340137,78.41,4,32734.22227,5
Highly_Fatal_And_Damaging,45.15981735,8,69.00638104,0.675651641,81.68,4,33143.61124,6
Significant_Damage_And_Serious_Injuries,33.10502283,15,72.33363719,0.271035701,76.56,7,29596.46422,9
Highly_Fatal_And_Damaging,30.91324201,12,64.03828624,0.462885683,77.32,2,30536.53639,2
Highly_Fatal_And_Damaging,27.53424658,13,58.47766636,0.301688424,79.24,4,28183.32313,29
Highly_Fatal_And_Damaging,29.31506849,13,80.53783045,0.245792283,85.13,4,33385.14826,2
Minor_Damage_And_Injuries,53.83561644,12,84.22971741,0.256610891,78.4,2,35377.24419,8
Minor_Damage_And_Injuries,39.45205479,17,73.74658159,0.28221493,77.94,1,30017.31061,5
Significant_Damage_And_Serious_Injuries,38.81278539,13,61.53144941,0.424299315,86.39,3,831.6955534,3
Minor_Damage_And_Injuries,33.83561644,15,47.21969006,0.515896863,81.45,3,32986.7833,6
Significant_Damage_And_Serious_Injuries,36.75799087,14,72.698268,0.219106383,83.03,3,38942.25088,6
Significant_Damage_And_Fatalities,37.21461187,10,56.15314494,0.345323476,79.22,4,32342.31338,2
Highly_Fatal_And_Damaging,59.6803653,14,51.45852325,0.556286332,80,5,36256.67803,3
Significant_Damage_And_Fatalities,60.54794521,14,73.06289881,0.260938334,77.41,6,22253.1682,12
Significant_Damage_And_Serious_Injuries,45.75342466,11,69.91795807,0.425020555,78.31,3,26782.02428,19
Minor_Damage_And_Injuries,19.9086758,19,50.68368277,0.439445366,79.97,2,32847.03796,4
Highly_Fatal_And_Damaging,16.16438356,17,80.99361896,0.4311511,81.44,2,54429.81191,12
Minor_Damage_And_Injuries,51.78082192,10,55.69735643,0.259856473,83.6,4,25223.04717,1
Significant_Damage_And_Serious_Injuries,41.05022831,12,69.96353692,0.425020555,75.84,3,46415.17343,22
Significant_Damage_And_Fatalities,38.76712329,10,39.97265269,0.558089434,81.52,1,37034.40564,4
Highly_Fatal_And_Damaging,21.50684932,15,59.43482224,0.382827984,76.49,1,38752.94775,4
Minor_Damage_And_Injuries,43.69863014,12,55.78851413,0.440887847,81.44,2,38406.93188,14
Significant_Damage_And_Fatalities,62.69406393,13,64.85870556,0.284018031,78.95,3,15928.15204,4
Significant_Damage_And_Fatalities,56.16438356,15,58.61440292,0.37705806,85.99,7,19398.15115,5
Minor_Damage_And_Injuries,41.96347032,12,51.27620784,0.568186801,83.76,3,24604.46559,5
Significant_Damage_And_Fatalities,23.56164384,14,43.80127621,0.543664623,77.16,1,20124.30506,11
Significant_Damage_And_Fatalities,46.66666667,7,45.39653601,0.725777858,77.74,2,20799.92559,18
Minor_Damage_And_Injuries,28.21917808,17,59.89061076,0.409513884,78.34,4,24750.87159,14
Significant_Damage_And_Serious_Injuries,42.51141553,12,35.27803099,0.869304724,81.11,6,28126.46856,17
Highly_Fatal_And_Damaging,40.2739726,10,62.16955333,0.415644428,81.21,4,47132.95711,8
Significant_Damage_And_Fatalities,28.85844749,13,47.26526892,0.421053732,79.51,4,30677.10545,4
Highly_Fatal_And_Damaging,46.84931507,7,77.11941659,0.232449333,80.2,4,35967.37552,4
Significant_Damage_And_Serious_Injuries,48.26484018,10,57.56608933,0.478752975,77.91,6,21995.4182,30
Significant_Damage_And_Serious_Injuries,41.14155251,13,74.02005469,0.250119726,80.92,3,27827.85143,6
Significant_Damage_And_Fatalities,29.9543379,19,61.62260711,0.368763794,80.72,7,14240.57263,10
Significant_Damage_And_Fatalities,44.56621005,8,53.64630811,0.245792283,87.06,4,17318.54848,3
Significant_Damage_And_Fatalities,1.689497717,21,55.69735643,0.484162279,77.62,7,43590.44521,4
Significant_Damage_And_Fatalities,25.89041096,14,48.58705561,0.634901551,78.37,2,27787.07188,1
Highly_Fatal_And_Damaging,33.19634703,12,76.61804923,0.383188604,76.27,1,41720.13355,3
Significant_Damage_And_Serious_Injuries,21.91780822,19,77.34731085,0.272117562,78.35,3,24272.05911,3
Highly_Fatal_And_Damaging,30.91324201,12,64.03828624,0.417086909,77.91,4,21651.04946,4
Highly_Fatal_And_Damaging,28.67579909,13,97.31084777,0.311064551,80.09,4,32951.98882,12
Significant_Damage_And_Fatalities,66.62100457,12,74.79489517,0.221630725,82.53,7,20600.58499,6
Highly_Fatal_And_Damaging,21.46118721,15,65.26891522,0.523469888,81.55,5,13118.5373,4
Minor_Damage_And_Injuries,46.84931507,14,79.48951686,0.292672917,81.18,2,27206.77747,7
Significant_Damage_And_Serious_Injuries,44.06392694,12,69.55332726,0.329095564,80.84,6,42860.16108,26
Highly_Fatal_And_Damaging,61.23287671,7,61.57702826,0.250119726,78.17,2,44899.07051,5
Highly_Fatal_And_Damaging,18.31050228,16,57.83956244,0.30962207,80.96,3,36830.54453,5
Highly_Fatal_And_Damaging,27.89954338,13,67.27438469,0.327292463,78.46,4,26890.68028,6
Highly_Fatal_And_Damaging,20.2283105,15,65.99817685,0.236776776,77.74,4,38399.4551,5
Significant_Damage_And_Fatalities,63.10502283,13,71.83226983,0.194944825,77.41,1,28923.90026,23
Significant_Damage_And_Serious_Injuries,22.19178082,18,59.02461258,0.219106383,79.8,3,24854.10184,5
Highly_Fatal_And_Damaging,30.91324201,12,79.03372835,0.39040101,83.94,3,22169.2086,6
Highly_Fatal_And_Damaging,11.50684932,18,64.5396536,0.305294627,78.6,2,41622.39272,15
Minor_Damage_And_Injuries,33.01369863,18,54.55788514,0.442330328,76.66,3,30360.39694,10
Significant_Damage_And_Serious_Injuries,46.34703196,11,73.88331814,0.370927515,81.11,2,59108.87717,9
Highly_Fatal_And_Damaging,36.43835616,11,60.57429353,0.369124414,77.79,6,49860.81887,6
Minor_Damage_And_Injuries,47.12328767,11,50.77484047,0.493899026,75.67,2,37459.0866,1
Significant_Damage_And_Serious_Injuries,34.33789954,15,58.84229717,0.508323837,84.82,3,52411.3767,21
Minor_Damage_And_Injuries,56.94063927,11,73.42752963,0.297360981,79.63,2,32342.11069,3
Highly_Fatal_And_Damaging,33.74429224,11,60.34639927,0.375615579,78.15,4,35867.23014,4
Significant_Damage_And_Serious_Injuries,68.63013699,11,52.82588879,0.36335449,81.79,7,54660.6343,4
Minor_Damage_And_Injuries,36.62100457,17,71.55879672,0.248316625,84.93,5,36166.00391,1
Highly_Fatal_And_Damaging,16.34703196,17,85.5515041,0.271396322,80.47,1,31850.85926,6
Significant_Damage_And_Serious_Injuries,43.47031963,12,66.86417502,0.251201587,82.66,6,36191.03222,5
Minor_Damage_And_Injuries,42.42009132,12,52.55241568,0.548713307,79.89,3,37070.45485,13
Significant_Damage_And_Fatalities,67.67123288,11,86.59981768,0.272117562,80.66,7,38986.28694,3
Highly_Fatal_And_Damaging,29.543379,13,73.38195077,0.252644068,77.09,7,23568.47262,9
Highly_Fatal_And_Damaging,36.11872146,11,74.2935278,0.238940498,78.93,2,23568.47262,9
Significant_Damage_And_Serious_Injuries,50.2739726,16,54.7857794,0.599560765,80.19,7,34371.86276,10
Significant_Damage_And_Fatalities,44.79452055,8,52.91704649,0.426823657,79.39,1,35207.22856,5
Minor_Damage_And_Injuries,46.21004566,15,82.86235187,0.462885683,85.04,2,25814.27752,19
Significant_Damage_And_Serious_Injuries,27.85388128,17,75.11394713,0.20179661,76.98,6,25719.15968,8
Significant_Damage_And_Serious_Injuries,35.52511416,14,74.74931632,0.281133069,82.49,3,32708.13914,10
Significant_Damage_And_Fatalities,67.53424658,12,67.36554239,0.324768121,78.86,4,38011.02122,20
Minor_Damage_And_Injuries,51.96347032,13,69.4165907,0.298803462,80.03,2,32990.91494,10
Significant_Damage_And_Fatalities,41.64383562,19,82.86235187,0.371648756,80.43,7,29289.65176,11
Highly_Fatal_And_Damaging,37.21461187,11,57.83956244,0.304573386,83.56,4,43693.77854,3
Significant_Damage_And_Serious_Injuries,30.91324201,16,62.57976299,0.339192932,80.03,3,24242.43199,4
Highly_Fatal_And_Damaging,42.05479452,16,45.07748405,0.663751172,81.84,7,44888.76314,4
Highly_Fatal_And_Damaging,31.05022831,12,67.59343665,0.245071042,89.13,5,25170.33063,4
Significant_Damage_And_Serious_Injuries,50.2283105,16,55.60619872,0.374533718,81.7,3,23159.69887,6
Significant_Damage_And_Serious_Injuries,45.89041096,11,63.21786691,0.258413992,78.01,2,29893.73351,13
Highly_Fatal_And_Damaging,35.70776256,11,69.2342753,0.276084385,81.44,2,33523.70234,9
Minor_Damage_And_Injuries,35.38812785,18,69.00638104,0.468294987,83.58,4,22976.13123,4
Significant_Damage_And_Serious_Injuries,32.00913242,15,61.57702826,0.453509556,80.36,3,32127.88846,4
Significant_Damage_And_Serious_Injuries,51.41552511,10,66.63628077,0.372730617,79.42,1,34626.88625,12
Highly_Fatal_And_Damaging,12.37442922,18,74.15679125,0.270314461,77.58,6,24323.50751,9
Highly_Fatal_And_Damaging,35.29680365,11,76.48131267,0.243989181,77.94,3,29572.33173,2
Highly_Fatal_And_Damaging,8.538812785,19,73.29079307,0.32332564,79.43,2,31046.6876,12
Highly_Fatal_And_Damaging,49.6803653,7,80.35551504,0.22884313,78.86,4,43912.82128,3
Significant_Damage_And_Fatalities,58.08219178,15,62.35186873,0.402662099,79.83,3,22470.37473,4
Highly_Fatal_And_Damaging,35.06849315,11,70.14585232,0.308900829,83.36,5,23770.75674,4
Significant_Damage_And_Fatalities,20.1369863,15,54.92251595,0.34965092,76.49,4,31533.39615,2
Highly_Fatal_And_Damaging,27.12328767,13,76.52689152,0.281854309,77.87,1,31758.92818,3
Minor_Damage_And_Injuries,38.85844749,17,65.45123063,0.272478182,80.95,2,39069.37604,9
Significant_Damage_And_Fatalities,34.06392694,11,56.92798541,0.522748648,81.42,1,45027.38573,4
Highly_Fatal_And_Damaging,27.89954338,13,64.40291705,0.417086909,77.91,1,29021.27495,10
Significant_Damage_And_Serious_Injuries,23.65296804,18,78.07657247,0.397974035,87.34,6,49095.25021,11
Minor_Damage_And_Injuries,36.07305936,17,71.55879672,0.333423008,79.85,5,36002.53139,4
Significant_Damage_And_Serious_Injuries,57.48858447,8,73.29079307,0.352175261,76.93,5,24044.67151,2
Minor_Damage_And_Injuries,56.84931507,11,73.42752963,0.419971872,78.56,2,23026.62966,2
Minor_Damage_And_Injuries,32.87671233,18,54.55788514,0.372009376,79.53,2,32417.93017,11
Highly_Fatal_And_Damaging,33.60730594,18,43.07201459,0.479113595,77.52,2,19136.0861,9
Significant_Damage_And_Fatalities,73.51598174,10,65.90701914,0.298803462,77.66,7,22925.93204,1
Significant_Damage_And_Serious_Injuries,37.07762557,14,71.87784868,0.35001154,79.2,6,31993.45889,13
Minor_Damage_And_Injuries,74.10958904,6,73.65542388,0.334144248,77.5,4,30360.29844,12
Significant_Damage_And_Fatalities,57.12328767,15,57.976299,0.478392355,78.97,7,43425.61295,20
Minor_Damage_And_Injuries,53.92694064,12,77.02825889,0.324768121,81.26,2,31661.62881,8
Minor_Damage_And_Injuries,40.63926941,13,53.60072926,0.60641255,80.32,4,47156.93843,22
Minor_Damage_And_Injuries,43.33333333,15,63.76481313,0.448460873,76.31,2,25806.04805,11
Significant_Damage_And_Serious_Injuries,20.0456621,19,62.16955333,0.492095925,79.67,3,32187.54378,10
Significant_Damage_And_Serious_Injuries,58.49315068,4,51.00273473,0.76869167,77.12,6,47156.93843,14
Highly_Fatal_And_Damaging,30,13,73.06289881,0.333062387,77.38,4,17884.80854,10
Significant_Damage_And_Fatalities,48.85844749,17,69.78122151,0.22884313,83.22,7,30696.56888,6
Significant_Damage_And_Serious_Injuries,39.9543379,13,69.59890611,0.355060224,77.65,3,21725.04363,5
Significant_Damage_And_Fatalities,73.42465753,10,69.55332726,0.28329679,80.09,2,40139.03963,21
Minor_Damage_And_Injuries,21.32420091,21,80.99361896,0.291591057,79.88,4,27249.2882,8
Highly_Fatal_And_Damaging,48.26484018,7,75.11394713,0.288345474,79.51,4,32183.65662,6
Significant_Damage_And_Fatalities,25.25114155,14,38.96991796,0.707746845,78.46,4,40671.27507,9
Minor_Damage_And_Injuries,76.11872146,6,65.90701914,0.398695276,77.36,7,29457.68849,18
Minor_Damage_And_Injuries,57.57990868,11,83.91066545,0.242907321,83.11,7,30207.85231,12
Highly_Fatal_And_Damaging,20.50228311,15,86.64539654,0.312146412,82.31,4,29715.3911,11
Significant_Damage_And_Fatalities,61.87214612,13,64.26618049,0.408071403,77.39,7,45795.50296,21
Highly_Fatal_And_Damaging,5.753424658,20,76.02552416,0.394367833,79.01,4,44409.56619,2
Significant_Damage_And_Fatalities,24.15525114,14,45.53327256,0.424659935,81.45,4,30677.10545,8
Minor_Damage_And_Injuries,37.39726027,17,69.18869644,0.408792643,78.32,2,23214.49122,2
Significant_Damage_And_Serious_Injuries,57.07762557,15,56.15314494,0.546910206,77.04,4,30982.48581,3
Significant_Damage_And_Fatalities,69.36073059,11,69.00638104,0.428266138,77.82,4,9560.909439,12
Significant_Damage_And_Fatalities,30.1826484,12,52.96262534,0.382467364,77.99,1,23825.24666,1
Significant_Damage_And_Fatalities,19.543379,15,54.7857794,0.467573747,83.56,4,27190.79361,46
Minor_Damage_And_Injuries,55.02283105,12,57.47493163,0.425381176,76.09,5,42842.03827,5
Minor_Damage_And_Injuries,54.88584475,12,65.45123063,0.578644789,79.66,2,22671.81721,1
Minor_Damage_And_Injuries,40.1826484,13,55.92525068,0.44485467,84.87,4,27569.72084,6
Significant_Damage_And_Serious_Injuries,38.76712329,14,59.48040109,0.47190119,83.92,1,43419.87556,6
Minor_Damage_And_Injuries,43.78995434,15,69.4165907,0.306376488,79.28,2,42416.27043,6
Minor_Damage_And_Injuries,39.8173516,17,59.29808569,0.53897656,77.85,4,32127.88846,5
Significant_Damage_And_Serious_Injuries,26.11872146,17,82.45214221,0.18809304,82.97,2,38360.57307,2
Significant_Damage_And_Serious_Injuries,25.57077626,18,62.07839562,0.518421204,79.1,3,24133.61213,3
Minor_Damage_And_Injuries,48.99543379,14,37.64813127,0.60713379,86.59,7,28384.52631,11
Significant_Damage_And_Serious_Injuries,22.28310502,18,66.0437557,0.254447169,76.21,6,26271.87163,12
Highly_Fatal_And_Damaging,61.41552511,14,39.88149499,0.634901551,76.33,2,49762.79706,2
Minor_Damage_And_Injuries,31.59817352,19,69.325433,0.380303642,78.27,5,31041.73851,11
Significant_Damage_And_Serious_Injuries,42.37442922,12,90.15496809,0.297000361,77.73,3,26032.9419,3
Highly_Fatal_And_Damaging,46.07305936,8,59.29808569,0.364796971,78.09,3,28135.91731,5
Minor_Damage_And_Injuries,62.00913242,6,56.70009116,0.672406058,77.55,5,34371.86276,22
Significant_Damage_And_Fatalities,68.72146119,11,69.00638104,0.373091237,88.48,2,38384.43182,19
Significant_Damage_And_Serious_Injuries,47.89954338,17,53.78304467,0.437642265,79.37,6,23007.88876,22
Significant_Damage_And_Serious_Injuries,24.88584475,18,82.90793072,0.337750451,79.2,6,32328.21992,11
Highly_Fatal_And_Damaging,35.70776256,11,68.50501367,0.247595384,78.4,7,20061.5449,8
Minor_Damage_And_Injuries,43.97260274,15,72.01458523,0.30998269,76.92,7,25158.31211,12
Highly_Fatal_And_Damaging,18.72146119,16,74.24794895,0.238940498,78.7,4,23049.14593,3
Minor_Damage_And_Injuries,65.02283105,9,68.00364631,0.240022358,76.61,4,32800.83687,2
Minor_Damage_And_Injuries,58.26484018,11,76.89152233,0.426823657,82.92,5,29213.27813,8
Highly_Fatal_And_Damaging,16.52968037,16,71.78669098,0.398695276,76.88,1,31038.90179,4
Minor_Damage_And_Injuries,53.88127854,12,70.10027347,0.354699603,75.33,2,43310.60148,11
Highly_Fatal_And_Damaging,43.47031963,15,52.32452142,0.468655608,81.89,5,35275.17365,8
Significant_Damage_And_Fatalities,34.56621005,11,50.77484047,0.481277317,85.53,4,37212.19215,8
Significant_Damage_And_Serious_Injuries,17.35159817,20,62.53418414,0.276805626,76.74,3,19136.27888,14
Highly_Fatal_And_Damaging,15.70776256,17,71.83226983,0.315752614,85.04,4,21536.21947,2
Significant_Damage_And_Serious_Injuries,31.96347032,15,70.00911577,0.333062387,78.58,6,27480.06557,10
Significant_Damage_And_Fatalities,58.99543379,14,64.40291705,0.462525063,76.13,6,33138.54374,10
Highly_Fatal_And_Damaging,36.16438356,11,77.98541477,0.250840966,77.34,2,26430.50096,4
Highly_Fatal_And_Damaging,29.8630137,12,74.93163172,0.22920375,77.63,7,37119.54338,8
Minor_Damage_And_Injuries,27.12328767,20,62.03281677,0.452067075,79.72,4,12598.36415,4
Minor_Damage_And_Injuries,57.71689498,11,77.07383774,0.232449333,80.99,1,34239.84979,4
Significant_Damage_And_Fatalities,9.315068493,19,49.86326345,0.362272629,81.2,4,38634.49184,10
Significant_Damage_And_Fatalities,54.74885845,15,58.61440292,0.219467003,80.12,3,26210.19223,4
Minor_Damage_And_Injuries,48.26484018,14,67.41112124,0.300606563,77.49,2,33848.16112,4
Minor_Damage_And_Injuries,53.88127854,12,66.95533273,0.302770285,77.03,2,42734.06131,9
Highly_Fatal_And_Damaging,23.05936073,14,56.19872379,0.362633249,80.55,6,39646.00181,18
Highly_Fatal_And_Damaging,29.13242009,13,82.08751139,0.26887198,78.65,7,14957.15226,12
Minor_Damage_And_Injuries,41.27853881,13,53.60072926,0.548713307,83.73,3,39380.29135,19
Minor_Damage_And_Injuries,63.10502283,6,52.68915223,0.366960692,77.8,2,44097.24316,13
Highly_Fatal_And_Damaging,22.05479452,15,92.38833181,0.185208078,81.03,4,28994.83338,8
Significant_Damage_And_Serious_Injuries,38.58447489,13,70.87511395,0.307458348,84.92,3,38405.20903,6
Highly_Fatal_And_Damaging,46.02739726,8,66.2260711,0.572514245,79,1,29433.30072,10
Significant_Damage_And_Serious_Injuries,20.50228311,19,77.34731085,0.355781464,76.75,3,15865.87217,3
Significant_Damage_And_Serious_Injuries,40.3196347,13,71.87784868,0.355420844,78.93,6,53323.67086,14
Minor_Damage_And_Injuries,38.03652968,13,55.97082954,0.585496574,83.08,4,28454.4614,4
Highly_Fatal_And_Damaging,19.9543379,16,65.86144029,0.399416516,80.12,4,15301.25196,6
Highly_Fatal_And_Damaging,40.77625571,9,92.61622607,0.223794446,79.43,3,37268.64778,2
Significant_Damage_And_Serious_Injuries,36.75799087,14,59.70829535,0.407710783,79.56,3,24784.54969,13
Highly_Fatal_And_Damaging,38.26484018,10,77.02825889,0.324768121,80.21,7,45031.08404,3
Highly_Fatal_And_Damaging,59.40639269,14,38.96991796,0.785640822,77.27,2,35589.59362,11
Significant_Damage_And_Fatalities,73.51598174,10,69.55332726,0.246874144,78.2,4,23275.65222,21
Highly_Fatal_And_Damaging,4.657534247,20,64.99544211,0.45891886,83.36,1,32394.70454,10
Highly_Fatal_And_Damaging,50.1369863,6,72.15132179,0.308900829,78.27,4,33425.22558,4
Minor_Damage_And_Injuries,63.69863014,10,57.24703737,0.538615939,82.2,2,31738.54631,13
Significant_Damage_And_Serious_Injuries,44.33789954,12,65.13217867,0.330538045,80.77,2,23768.2796,4
Significant_Damage_And_Fatalities,25.89041096,14,49.27073838,0.438002885,80.23,3,32732.61836,2
Significant_Damage_And_Serious_Injuries,42.28310502,12,60.66545123,0.353617743,78.55,7,45795.50296,21
Highly_Fatal_And_Damaging,39.8173516,10,58.0674567,0.434396682,80.98,4,50314.72046,21
Minor_Damage_And_Injuries,44.01826484,12,30.72014585,0.820260368,76.37,5,29067.56185,10
Significant_Damage_And_Serious_Injuries,30.3196347,16,70.46490428,0.394728453,76.53,3,44556.16661,7
Minor_Damage_And_Injuries,56.02739726,12,93.66453965,0.176553191,82.67,2,34177.24408,5
Significant_Damage_And_Serious_Injuries,54.74885845,9,78.57793984,0.311064551,80.75,5,34578.13396,11
Significant_Damage_And_Fatalities,30.3196347,12,55.37830447,0.253004688,87.65,1,32919.05248,6
Significant_Damage_And_Serious_Injuries,42.19178082,12,69.14311759,0.320080058,81.2,5,28510.12249,5
Highly_Fatal_And_Damaging,13.78995434,17,63.30902461,0.251922827,77.29,4,30477.31908,14
Significant_Damage_And_Fatalities,35.20547945,11,50.18231541,0.484522899,77.67,4,36010.89648,15
Significant_Damage_And_Serious_Injuries,57.16894977,8,89.24339107,0.259856473,80.05,6,35640.05233,6
Significant_Damage_And_Serious_Injuries,18.90410959,19,64.3573382,0.337389831,78.52,1,42453.45272,9
Highly_Fatal_And_Damaging,44.84018265,8,73.97447584,0.339553552,80.61,4,33892.77025,11
Minor_Damage_And_Injuries,31.18721461,19,70.60164084,0.339914172,79.22,5,48367.58932,39
Highly_Fatal_And_Damaging,19.17808219,21,57.01914312,0.375976199,81.82,7,25229.782,1
Highly_Fatal_And_Damaging,20.3196347,15,76.93710119,0.284378651,82.12,4,25245.63477,10
Minor_Damage_And_Injuries,44.42922374,15,68.00364631,0.240022358,75.71,2,25598.80454,2
Significant_Damage_And_Fatalities,40.63926941,9,46.08021878,0.408071403,78.06,2,26365.82613,10
Highly_Fatal_And_Damaging,16.52968037,17,63.90154968,0.379582402,77.91,6,34422.39719,32
Highly_Fatal_And_Damaging,61.50684932,10,45.25979945,0.478392355,81.8,7,36969.19838,6
Significant_Damage_And_Fatalities,27.44292237,13,44.89516864,0.409874504,79.22,2,35508.18315,4
Highly_Fatal_And_Damaging,25.29680365,14,76.80036463,0.242907321,80.06,3,33319.45389,6
Minor_Damage_And_Injuries,27.48858447,20,71.78669098,0.446657771,79.8,2,25114.3954,5
Significant_Damage_And_Serious_Injuries,42.19178082,12,63.85597083,0.302770285,84.48,3,30580.75163,4
Significant_Damage_And_Fatalities,29.9543379,22,66.68185962,0.306376488,83.58,7,33784.95372,1
Significant_Damage_And_Serious_Injuries,27.89954338,17,76.57247037,0.265987018,76.98,6,25045.59397,8
Highly_Fatal_And_Damaging,25.15981735,14,65.58796718,0.236776776,81.88,1,22730.47091,11
Minor_Damage_And_Injuries,42.28310502,16,65.13217867,0.329095564,80.03,1,32562.57724,10
Significant_Damage_And_Serious_Injuries,21.91780822,18,62.80765725,0.330898666,79.4,3,29457.13142,15
Significant_Damage_And_Serious_Injuries,15.75342466,20,68.86964448,0.267429499,77.58,3,20059.38471,30
Highly_Fatal_And_Damaging,15.43378995,17,63.90154968,0.401580238,79.94,1,28677.95586,5
Significant_Damage_And_Fatalities,36.02739726,11,56.5633546,0.475507393,82.02,1,24420.713,17
Significant_Damage_And_Fatalities,50.0456621,17,70.00911577,0.354699603,77.78,2,40744.70302,15
Highly_Fatal_And_Damaging,28.90410959,13,62.26071103,0.383909845,76.85,1,55683.74448,5
Minor_Damage_And_Injuries,38.03652968,17,63.58249772,0.320801298,81.49,1,19243.13309,5
Minor_Damage_And_Injuries,48.31050228,14,75.38742024,0.395810314,79.07,2,41118.89527,9
Minor_Damage_And_Injuries,40.77625571,13,56.74567001,0.548713307,80.23,3,32044.55638,22
Significant_Damage_And_Serious_Injuries,40.3196347,13,77.93983592,0.249759106,79.12,6,23807.85418,16
Significant_Damage_And_Serious_Injuries,26.25570776,17,76.75478578,0.307097728,78.74,6,42138.19041,7
Minor_Damage_And_Injuries,50.50228311,13,69.64448496,0.425020555,83.97,3,39759.02,16
Minor_Damage_And_Injuries,64.84018265,9,64.3573382,0.448460873,78.49,5,46418.38051,2
Significant_Damage_And_Serious_Injuries,48.72146119,10,61.21239745,0.368042553,77.3,3,22475.12587,3
Minor_Damage_And_Injuries,62.64840183,6,56.70009116,0.495702128,83.92,7,31827.61486,2
Significant_Damage_And_Serious_Injuries,34.47488584,15,57.88514129,0.508323837,83.64,4,52249.61015,25
Significant_Damage_And_Serious_Injuries,58.49315068,1,67.04649043,0.409513884,79.72,7,25135.85148,22
Highly_Fatal_And_Damaging,33.19634703,11,65.67912489,0.368042553,76.64,4,29234.31639,2
Significant_Damage_And_Fatalities,62.69406393,13,75.75205105,0.333062387,77.94,7,43771.09648,18
Significant_Damage_And_Fatalities,64.20091324,13,63.53691887,0.5130119,77.62,7,28451.0147,8
Significant_Damage_And_Fatalities,72.92237443,10,60.57429353,0.367321313,86.4,7,21530.96388,21
Significant_Damage_And_Serious_Injuries,44.06392694,12,72.78942571,0.273560043,80.96,6,31603.88168,6
Significant_Damage_And_Serious_Injuries,48.63013699,10,81.90519599,0.226679409,79.9,3,33729.96606,6
Minor_Damage_And_Injuries,64.56621005,9,73.65542388,0.335947349,79.3,5,49233.34871,15
Highly_Fatal_And_Damaging,44.06392694,15,51.23062899,0.633098449,81.79,5,36354.48843,9
Significant_Damage_And_Fatalities,58.72146119,14,66.2260711,0.423217454,76.37,7,31652.75625,9
Significant_Damage_And_Serious_Injuries,61.23287671,7,61.57702826,0.380303642,83.1,3,36841.50111,4
Significant_Damage_And_Serious_Injuries,38.72146119,14,73.15405652,0.317916336,78.54,3,40147.97029,11
Minor_Damage_And_Injuries,36.02739726,14,35.91613491,0.563138118,80.2,1,49433.53753,6
Highly_Fatal_And_Damaging,30.77625571,19,50.95715588,0.527076091,79.97,2,57472.21153,4
Significant_Damage_And_Fatalities,38.99543379,10,51.82315406,0.54005842,79.21,1,10730.43013,21
Significant_Damage_And_Serious_Injuries,36.71232877,14,60.30082042,0.243989181,84.15,6,30262.44289,5
Highly_Fatal_And_Damaging,32.51141553,12,66.2260711,0.610739993,81.76,4,21762.69878,8
Significant_Damage_And_Serious_Injuries,22.83105023,18,91.11212397,0.351814641,81.82,1,29801.50652,22
Significant_Damage_And_Serious_Injuries,30.91324201,16,81.40382862,0.24218608,79.51,3,22753.31325,2
Significant_Damage_And_Fatalities,28.90410959,13,44.75843209,0.687191489,77.37,1,48855.48982,4
Highly_Fatal_And_Damaging,46.02739726,8,69.18869644,0.675651641,79.64,4,33766.18212,5
Highly_Fatal_And_Damaging,43.69863014,15,50.77484047,0.645720159,77.71,5,45760.75609,9
Significant_Damage_And_Serious_Injuries,31.09589041,16,64.22060164,0.462525063,75.68,6,36742.99032,8
Significant_Damage_And_Serious_Injuries,50.50228311,10,80.674567,0.240022358,79.04,6,43136.25353,3
Significant_Damage_And_Serious_Injuries,38.76712329,14,69.96353692,0.380664263,80.75,3,42630.26185,24
Significant_Damage_And_Serious_Injuries,48.44748858,10,73.70100273,0.370206275,79.57,3,30361.87311,8
Significant_Damage_And_Fatalities,82.23744292,7,87.2379216,0.285099892,75.61,7,26960.23151,11
Significant_Damage_And_Fatalities,76.62100457,9,62.26071103,0.461803823,79.43,6,22564.4372,4
Minor_Damage_And_Injuries,41.32420091,16,75.29626253,0.312867652,80.27,2,43972.09717,2
Significant_Damage_And_Serious_Injuries,47.57990868,11,74.65815861,0.285099892,78.05,3,36295.10335,11
Significant_Damage_And_Serious_Injuries,46.16438356,11,77.98541477,0.36335449,78.03,6,14955.13637,4
Highly_Fatal_And_Damaging,41.09589041,9,61.48587056,0.352535882,86.58,4,33184.10788,12
Highly_Fatal_And_Damaging,48.26484018,7,77.52962625,0.207205914,79.51,4,31078.83336,14
